app_id,categories
392110,Steam Workshop
392110,Steam Cloud
392110,Remote Play on Tablet
837600,Single-player
415180,Single-player
751250,Single-player
751250,Steam Achievements
751250,Full controller support
751250,Steam Cloud
751250,Steam Leaderboards
535370,Single-player
1805390,Single-player
1805390,Steam Achievements
1805390,Steam Workshop
991860,Single-player
991860,Steam Achievements
991860,Steam Cloud
1836160,Single-player
1836160,Steam Achievements
1836160,Partial Controller Support
795100,Single-player
795100,Steam Achievements
795100,Full controller support
795100,Steam Trading Cards
795100,In-App Purchases
795100,Steam Cloud
1731930,Single-player
397240,Single-player
397240,Steam Achievements
397240,Full controller support
1361010,Single-player
1361010,Full controller support
1570790,Single-player
1570790,Full controller support
1570790,Remote Play on TV
530890,Single-player
530890,Steam Achievements
530890,Full controller support
530890,Steam Workshop
530890,Steam Cloud
530890,Includes level editor
1054030,Single-player
1054030,Steam Achievements
1054030,Steam Leaderboards
1612100,Single-player
1612100,Steam Achievements
1612100,Full controller support
1612100,Steam Cloud
1103130,Single-player
1103130,Steam Achievements
1103130,Partial Controller Support
1103130,Steam Cloud
525910,Single-player
1307730,Single-player
1307730,Multi-player
1307730,Co-op
1307730,Shared/Split Screen Co-op
1307730,Shared/Split Screen
1307730,Steam Achievements
1307730,Partial Controller Support
1307730,Steam Cloud
1307730,Remote Play Together
1407050,Multi-player
1407050,PvP
1407050,Online PvP
1407050,LAN PvP
1407050,Steam Achievements
1407050,Partial Controller Support
499420,Single-player
499420,Steam Trading Cards
255260,Single-player
255260,Multi-player
1029050,Single-player
1621140,Single-player
1621140,Steam Achievements
850550,Single-player
850550,Multi-player
850550,PvP
850550,Online PvP
873200,Single-player
873200,Steam Achievements
873200,Full controller support
873200,Steam Cloud
398260,Single-player
398260,Steam Achievements
398260,Full controller support
398260,Steam Workshop
398260,Stats
919360,Single-player
919360,Multi-player
919360,Co-op
919360,Shared/Split Screen Co-op
919360,Shared/Split Screen
919360,Steam Achievements
919360,Full controller support
919360,Steam Cloud
919360,Remote Play Together
1297090,Single-player
1297090,Multi-player
1297090,PvP
1297090,Online PvP
1297090,Cross-Platform Multiplayer
1297090,Steam Achievements
1297090,Partial Controller Support
1297090,Steam Leaderboards
1151640,Single-player
1151640,Steam Achievements
1151640,Full controller support
1151640,Steam Cloud
1151640,Remote Play on Tablet
1484600,Single-player
1484600,Steam Achievements
1192860,Single-player
380750,Single-player
380750,Steam Achievements
380750,Steam Trading Cards
380750,Partial Controller Support
380750,Steam Cloud
380750,Stats
233210,Single-player
233210,Multi-player
233210,Steam Achievements
233210,Full controller support
233210,Steam Cloud
233210,Remote Play on TV
1273940,Single-player
1273940,Steam Achievements
1273940,Partial Controller Support
1544430,Single-player
1132750,Single-player
1132750,Multi-player
1132750,PvP
1132750,Online PvP
1132750,Co-op
1132750,Online Co-op
1132750,Steam Achievements
1132750,Partial Controller Support
978040,Single-player
1815750,Single-player
1815750,Steam Achievements
1815750,Full controller support
1815750,Steam Cloud
1815750,Stats
1487460,Single-player
1487460,Partial Controller Support
583040,Single-player
583040,Steam Achievements
583040,Steam Trading Cards
861720,Single-player
861720,Steam Achievements
332580,Single-player
332580,Steam Trading Cards
332580,Partial Controller Support
345620,Single-player
345620,Steam Cloud
1186880,Single-player
1186880,Multi-player
1186880,Co-op
1186880,Shared/Split Screen Co-op
1186880,Shared/Split Screen
1186880,Steam Achievements
1186880,Full controller support
1186880,Remote Play Together
1906680,Single-player
1297530,Single-player
1297530,Steam Achievements
344630,Single-player
344630,Steam Trading Cards
344630,Steam Cloud
850060,Single-player
850060,Steam Achievements
850060,Partial Controller Support
850060,Steam Cloud
850060,Stats
1080490,Single-player
1080490,Multi-player
1080490,PvP
1080490,Shared/Split Screen PvP
1080490,Co-op
1080490,Shared/Split Screen Co-op
1080490,Steam Achievements
1080490,Full controller support
1080490,Captions available
1080490,Steam Cloud
1080490,Remote Play on TV
1080490,Remote Play Together
914950,Single-player
914950,Steam Achievements
914950,Steam Cloud
914950,Stats
1169000,Single-player
1169000,Multi-player
1169000,Co-op
1169000,Shared/Split Screen Co-op
1169000,Shared/Split Screen
1169000,Steam Achievements
1169000,Full controller support
1169000,Remote Play Together
723960,Single-player
962860,Single-player
1056140,Multi-player
1056140,PvP
1056140,Online PvP
822800,Multi-player
822800,PvP
822800,Online PvP
822800,In-App Purchases
822800,Partial Controller Support
507120,Single-player
507120,Multi-player
507120,PvP
507120,Shared/Split Screen PvP
507120,Co-op
507120,Shared/Split Screen Co-op
507120,Shared/Split Screen
507120,Steam Achievements
507120,Full controller support
507120,Steam Trading Cards
507120,Remote Play Together
1538810,Single-player
1538810,Steam Achievements
375010,Single-player
375010,Steam Achievements
375010,Steam Trading Cards
375010,Steam Cloud
714840,Single-player
714840,Multi-player
714840,PvP
714840,Shared/Split Screen PvP
714840,Co-op
714840,Shared/Split Screen Co-op
714840,Steam Achievements
714840,Full controller support
714840,Remote Play Together
698050,Single-player
698050,Steam Achievements
698050,Partial Controller Support
698050,Steam Cloud
2059730,Single-player
298340,Single-player
298340,Steam Achievements
298340,Full controller support
420530,Single-player
420530,Steam Achievements
420530,Steam Trading Cards
420530,Partial Controller Support
420530,Steam Cloud
2007840,Single-player
968790,Single-player
968790,Multi-player
968790,Co-op
968790,Shared/Split Screen Co-op
968790,Shared/Split Screen
968790,Full controller support
968790,Steam Trading Cards
968790,Remote Play Together
970550,Single-player
1471630,Single-player
336680,Single-player
336680,Multi-player
911050,Single-player
1696400,In-App Purchases
782070,Single-player
782070,Steam Achievements
782070,Captions available
782070,Partial Controller Support
782070,Steam Cloud
782070,Stats
947450,Single-player
947450,Multi-player
947450,PvP
947450,Shared/Split Screen PvP
947450,Co-op
947450,Shared/Split Screen Co-op
947450,Shared/Split Screen
947450,Steam Achievements
947450,Partial Controller Support
947450,Remote Play Together
1587860,Single-player
1054090,Single-player
1054090,Steam Achievements
1054090,Full controller support
273770,Single-player
273770,Steam Cloud
438240,Single-player
438240,Steam Trading Cards
1037820,Single-player
636170,Single-player
636170,Steam Achievements
636170,Full controller support
636170,Steam Trading Cards
1028480,Single-player
1028480,Multi-player
1028480,PvP
1028480,Shared/Split Screen PvP
1028480,Remote Play Together
1111420,Single-player
1111420,Partial Controller Support
1111420,Steam Cloud
845460,Single-player
845460,Steam Achievements
845460,Steam Cloud
1752850,Single-player
1752850,Steam Achievements
666150,Single-player
1053040,Single-player
1053040,Steam Achievements
274310,Single-player
274310,Steam Achievements
274310,Full controller support
274310,Steam Trading Cards
274310,Steam Cloud
274310,Remote Play on TV
1241100,Multi-player
1241100,MMO
1241100,PvP
1241100,Online PvP
1241100,Co-op
1241100,Online Co-op
1241100,In-App Purchases
1020600,Single-player
1881460,Single-player
1551220,Multi-player
1551220,MMO
1551220,PvP
1551220,Online PvP
1551220,Steam Achievements
1551220,In-App Purchases
849790,Single-player
849790,Multi-player
849790,PvP
849790,Online PvP
849790,Co-op
849790,Online Co-op
849790,Steam Achievements
849790,Stats
542170,Captions available
617020,Single-player
617020,Steam Achievements
617020,Steam Trading Cards
1514930,Single-player
1514930,Steam Achievements
1716140,Single-player
1716140,Partial Controller Support
2052170,Single-player
827170,Single-player
1015100,Single-player
1015100,Steam Achievements
1847100,Single-player
1444610,Multi-player
1444610,PvP
1444610,Shared/Split Screen PvP
1444610,Shared/Split Screen
1444610,Full controller support
1444610,Remote Play Together
1181970,Single-player
1181970,Co-op
1181970,Shared/Split Screen Co-op
1181970,Shared/Split Screen
1181970,Full controller support
1181970,Remote Play Together
773910,Single-player
773910,Partial Controller Support
1947060,Single-player
1947060,Steam Achievements
1947060,Full controller support
1947060,Steam Cloud
1180560,Single-player
613450,Single-player
613450,Steam Achievements
613450,Steam Trading Cards
613450,Steam Cloud
1227090,Single-player
1227090,Steam Workshop
1227090,Includes level editor
1144760,Single-player
1144760,Full controller support
530540,Single-player
530540,Steam Achievements
530540,Steam Trading Cards
996140,Single-player
428490,Single-player
428490,Steam Achievements
428490,Full controller support
428490,Steam Trading Cards
428490,Steam Leaderboards
1303590,Multi-player
1303590,PvP
1303590,Online PvP
981630,Single-player
981630,Multi-player
981630,PvP
981630,Online PvP
981630,Shared/Split Screen PvP
981630,Shared/Split Screen
981630,Steam Achievements
981630,Full controller support
981630,Steam Cloud
981630,Remote Play Together
878150,Single-player
878150,Partial Controller Support
599960,Single-player
599960,Steam Achievements
599960,Partial Controller Support
1587260,Single-player
1083350,Single-player
1083350,Steam Achievements
1083350,Full controller support
1083350,In-App Purchases
1083350,Steam Cloud
1083350,Steam Leaderboards
1697680,Single-player
1705860,Single-player
1705860,Steam Achievements
1705860,Full controller support
1705860,Steam Cloud
1437040,Single-player
633060,Single-player
633060,Steam Achievements
633060,Steam Trading Cards
633060,Steam Cloud
556700,Single-player
819160,Single-player
819160,Full controller support
1991900,Single-player
1500480,Single-player
1500480,Steam Achievements
1500480,Full controller support
1500480,Steam Leaderboards
2016650,Single-player
1224530,Single-player
1224530,Full controller support
876100,Single-player
1027700,Single-player
1027700,Full controller support
2027310,Single-player
2027310,Steam Achievements
2027310,Partial Controller Support
2027310,Steam Cloud
1166860,Single-player
1166860,Multi-player
1166860,PvP
1166860,Online PvP
1166860,Steam Achievements
1166860,Full controller support
1166860,Steam Cloud
1166860,Stats
1080010,Single-player
1080010,Multi-player
1080010,Co-op
1080010,Online Co-op
1080010,Shared/Split Screen Co-op
1080010,Shared/Split Screen
1080010,Steam Achievements
1080010,Full controller support
1080010,Steam Cloud
1080010,Remote Play Together
1308760,Single-player
1308760,Steam Achievements
1308760,Full controller support
1249260,Single-player
1249260,Steam Achievements
1249260,Steam Trading Cards
1249260,Steam Cloud
979900,Single-player
979900,Multi-player
979900,PvP
979900,Shared/Split Screen PvP
979900,Co-op
979900,Shared/Split Screen Co-op
979900,Partial Controller Support
979900,Remote Play Together
972650,Single-player
972650,Multi-player
972650,PvP
972650,Shared/Split Screen PvP
972650,Shared/Split Screen
972650,Full controller support
972650,Remote Play Together
280850,Single-player
280850,Multi-player
280850,PvP
280850,Online PvP
280850,Steam Achievements
280850,Full controller support
280850,Steam Trading Cards
280850,Captions available
875100,Single-player
875100,Partial Controller Support
335900,Single-player
335900,Steam Achievements
335900,Steam Trading Cards
335900,Steam Cloud
1019040,Single-player
1019040,Multi-player
1019040,PvP
1019040,Online PvP
1019040,Shared/Split Screen PvP
1019040,Remote Play Together
562620,Single-player
562620,Multi-player
562620,Co-op
562620,Shared/Split Screen Co-op
562620,Shared/Split Screen
562620,Steam Achievements
562620,Full controller support
497300,Single-player
497300,Steam Achievements
400800,Single-player
400800,Multi-player
400800,Steam Achievements
400800,Steam Trading Cards
400800,Partial Controller Support
400800,Steam Cloud
1227190,Single-player
1039350,Single-player
1039350,Multi-player
1039350,PvP
1039350,Online PvP
1039350,LAN PvP
1039350,Co-op
1039350,Online Co-op
1039350,LAN Co-op
465520,Single-player
465520,Steam Achievements
465520,Steam Trading Cards
1036120,Single-player
1414280,Single-player
1414280,Multi-player
1414280,PvP
1414280,Online PvP
1414280,Cross-Platform Multiplayer
1306240,Single-player
1306240,Steam Achievements
1306240,Full controller support
787940,Single-player
787940,Partial Controller Support
1919750,Single-player
1406150,Single-player
1406150,Steam Achievements
1406150,Full controller support
1406150,Steam Cloud
1406150,Stats
1406150,Includes level editor
1406150,Remote Play on TV
1651500,Single-player
1651500,Multi-player
1651500,Co-op
1651500,Shared/Split Screen Co-op
1651500,Shared/Split Screen
1651500,Steam Achievements
1651500,Full controller support
1651500,Steam Cloud
